student;algo_type;PenID;Date;Time;TagID;BirdID;Zone;VideoAnalyse;Comment;next_was_missed;last_zone_longer_than_60sec;duration_MissedTransition;systemgantnerid;is_first_observation;useless_zone;signalstrength;zone2;signalstzone2;zone3;signalstrzone3;zone4;signalstrzone4;BatchID
Masha;cleaning;5;18.10.2020;13:27:38;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;5;1;5;
Masha;cleaning;5;18.10.2020;13:28:28;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;10;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:29:28;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:29:57;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:30:12;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:31:09;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;10;4;9;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:31:24;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:36:25;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;10;4;9;1;4;3;3;
Masha;cleaning;5;18.10.2020;13:36:39;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;4;3;4;
Masha;cleaning;5;18.10.2020;13:36:47;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;3;5;1;4;0;0;
Masha;cleaning;5;18.10.2020;13:37:22;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;3;5;1;5;
Masha;cleaning;5;18.10.2020;13:38:14;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;10;4;9;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:38:51;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:39:37;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:39:50;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:40:24;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;9;3;5;1;3;0;0;
Masha;cleaning;5;18.10.2020;13:40:34;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:40:41;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;8;3;4;1;3;0;0;
Masha;cleaning;5;18.10.2020;13:41:50;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:42:37;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;9;3;4;1;3;0;0;
Masha;cleaning;5;18.10.2020;13:42:43;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:43:24;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;3;1;3;
Masha;cleaning;5;18.10.2020;13:43:35;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:43:50;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:44:11;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:44:16;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;3;5;1;3;0;0;
Masha;cleaning;5;18.10.2020;13:44:26;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:44:57;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:45:07;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;1;4;3;4;
Masha;cleaning;5;18.10.2020;13:46:37;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:47:20;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;4;1;4;
Masha;cleaning;5;18.10.2020;13:48:07;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;10;4;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:48:18;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:49:10;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:49:22;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:53:47;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;10;3;6;1;5;
Masha;cleaning;5;18.10.2020;13:54:09;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:55:42;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;10;3;4;1;4;
Masha;cleaning;5;18.10.2020;13:56:01;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;11;2;7;3;4;1;3;
Masha;cleaning;5;18.10.2020;13:56:16;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;11;4;10;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:56:36;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;5;1;4;
Masha;cleaning;5;18.10.2020;13:57:01;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;10;4;9;3;5;1;3;
Masha;cleaning;5;18.10.2020;13:58:14;46;5gp;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;5;3;4;
Masha;cleaning;5;18.10.2020;14:01:53;46;5gp;Tier 2 + untere Stange;0;obere stange z4 BG;;;;1;;2;10;4;9;3;5;1;4;
Masha;cleaning;5;18.10.2020;14:02:29;46;5gp;Tier 4 + obere Stange;1;jumped on open top area z4;;;;1;;4;10;2;9;3;5;1;4;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;5;16.10.2020;10:00:33;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;10:00:46;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;10:01:01;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;0;0;
Masha;cleaning;5;16.10.2020;10:12:32;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;10:12:52;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;5;1;5;
Masha;cleaning;5;16.10.2020;10:13:02;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;8;3;5;1;5;
Masha;cleaning;5;16.10.2020;10:18:40;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;3;5;1;5;
Masha;cleaning;5;16.10.2020;10:18:43;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;3;5;1;5;
Masha;cleaning;5;16.10.2020;10:20:17;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;6;3;5;1;4;
Masha;cleaning;5;16.10.2020;10:24:54;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;7;3;5;1;4;0;0;
Masha;cleaning;5;16.10.2020;10:24:58;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;7;3;5;1;4;
Masha;cleaning;5;16.10.2020;10:26:11;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;6;3;5;1;5;0;0;
Masha;cleaning;5;16.10.2020;10:26:15;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;6;3;5;1;5;
Masha;cleaning;5;16.10.2020;10:28:01;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;12;4;9;3;5;1;5;
Masha;cleaning;5;16.10.2020;10:32:11;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;1;4;3;3;
Masha;cleaning;5;16.10.2020;10:33:09;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;5;0;0;
Masha;cleaning;5;16.10.2020;10:34:39;48;5pb;Tier 4 + obere Stange;1;jumped on open top area z4;;;;1;;4;10;2;9;1;4;0;0;
Masha;cleaning;5;16.10.2020;10:53:46;48;5pb;Tier 2 + untere Stange;0;flickering, jumped back on obere stange z4 BG;;;;1;;2;12;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;11:04:24;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;7;3;5;1;3;0;0;
Masha;cleaning;5;16.10.2020;11:04:28;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;9;4;7;3;5;1;3;
Masha;cleaning;5;16.10.2020;11:11:37;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;6;3;6;0;0;
Masha;cleaning;5;16.10.2020;11:12:07;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;8;3;5;1;5;
Masha;cleaning;5;16.10.2020;11:23:54;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;5;1;3;
Masha;cleaning;5;16.10.2020;11:26:20;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;1;;;1;;2;9;4;8;3;5;1;3;
Masha;cleaning;5;16.10.2020;11:28:58;48;5pb;N/A;Tier 2;kind of fell from z4 obere stange;;;57;;;;;;;;;;;
Masha;cleaning;5;16.10.2020;11:29:55;48;5pb;Tier 3 Rampe + Nestbox;1;;;;;1;;3;15;2;13;4;5;1;3;
Masha;cleaning;5;16.10.2020;11:34:25;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;20;3;14;1;6;4;5;
Masha;cleaning;5;16.10.2020;11:36:10;48;5pb;Tier 2 (mini 5);1;;;;;1;;8;12;2;11;1;4;3;4;
Masha;cleaning;5;16.10.2020;11:36:46;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;13;8;11;1;5;0;0;
Masha;cleaning;5;16.10.2020;11:41:37;48;5pb;Tier 2 (mini 5);1;;;;;1;;8;17;2;11;3;4;1;4;
Masha;cleaning;5;16.10.2020;11:52:49;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;12;8;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;11:53:23;48;5pb;Tier 2 (mini 5);1;;;;;1;;8;15;2;9;3;3;1;3;
Masha;cleaning;5;16.10.2020;11:53:51;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;12;8;8;1;3;0;0;
Masha;cleaning;5;16.10.2020;11:56:23;48;5pb;Tier 2 (mini 5);1;;;;;1;;8;13;2;10;1;5;0;0;
Masha;cleaning;5;16.10.2020;11:57:28;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;11;8;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;11:58:08;48;5pb;Tier 2 (mini 5);1;;;;;1;;8;14;2;8;1;4;3;3;
Masha;cleaning;5;16.10.2020;11:58:38;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;15;8;13;1;5;0;0;
Masha;cleaning;5;16.10.2020;11:59:56;48;5pb;Tier 2 (mini 5);1;;;;;1;;8;14;2;9;1;4;3;2;
Masha;cleaning;5;16.10.2020;12:01:03;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;11;8;10;1;9;0;0;
Masha;cleaning;5;16.10.2020;12:02:29;48;5pb;Tier 1;1;;;;;1;;1;14;0;0;0;0;0;0;
Masha;cleaning;5;16.10.2020;12:21:56;48;5pb;Tier 2 + untere Stange;1;;;;;1;;2;18;1;17;0;0;0;0;
Masha;cleaning;5;16.10.2020;12:22:13;48;5pb;Tier 3 Rampe + Nestbox;1;;;;;1;;3;15;2;14;4;6;1;4;
Masha;cleaning;5;16.10.2020;12:25:42;48;5pb;Tier 2 + untere Stange;0;Tier 4 obere stange BG;;;;1;;2;11;4;10;3;7;1;5;
Masha;cleaning;5;16.10.2020;12:28:26;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;6;3;5;1;4;
Masha;cleaning;5;16.10.2020;12:29:48;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;12:30:03;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;12:30:44;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;8;1;5;3;3;0;0;
Masha;cleaning;5;16.10.2020;12:30:49;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;5;3;3;
Masha;cleaning;5;16.10.2020;12:30:54;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;16.10.2020;12:31:10;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;12:57:06;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;10;4;9;1;6;3;4;
Masha;cleaning;5;16.10.2020;12:57:32;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;1;5;3;3;
Masha;cleaning;5;16.10.2020;12:58:11;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;5;3;2;
Masha;cleaning;5;16.10.2020;12:58:18;48;5pb;Tier 4 + obere Stange;1;jumped on open top area z4;;;;1;;4;16;2;12;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:09:41;48;5pb;Tier 2 + untere Stange;0;flickering, jumped back on obere stange z4 BG;;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:10:00;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:10:29;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;0;0;
Masha;cleaning;5;16.10.2020;13:10:58;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;3;1;3;
Masha;cleaning;5;16.10.2020;13:11:02;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:12:11;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;7;3;5;1;5;
Masha;cleaning;5;16.10.2020;13:12:22;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;8;3;5;1;5;
Masha;cleaning;5;16.10.2020;13:13:57;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:14:11;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:14:26;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:14:43;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;10;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:17:21;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:17:26;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:17:51;48;5pb;Tier 4 + obere Stange;1;then jumped back on open top area z4;;;;1;;4;9;2;5;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:48:19;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:48:53;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:49:11;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:49:21;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:49:55;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:50:38;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:53:17;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;13:54:32;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:55:17;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;13:55:47;48;5pb;Tier 4 + obere Stange;1;then jumped back on open top area z4;;;;1;;4;11;2;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:03:11;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;3;3;3;
Masha;cleaning;5;16.10.2020;14:06:59;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;7;3;5;1;5;
Masha;cleaning;5;16.10.2020;14:07:06;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;10;4;8;3;5;1;4;
Masha;cleaning;5;16.10.2020;14:07:34;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;5;0;0;
Masha;cleaning;5;16.10.2020;14:08:36;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;13;4;9;1;5;3;5;
Masha;cleaning;5;16.10.2020;14:14:41;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;8;2;7;3;5;1;5;
Masha;cleaning;5;16.10.2020;14:14:51;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;12;4;8;3;5;1;4;
Masha;cleaning;5;16.10.2020;14:19:25;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;1;4;3;3;
Masha;cleaning;5;16.10.2020;14:20:24;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;16.10.2020;14:20:45;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;6;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:21:07;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:21:21;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:22:45;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:22:56;48;5pb;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:23:02;48;5pb;Tier 2 + untere Stange;0;flickering, obere stange z4 BG;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;16.10.2020;14:23:25;48;5pb;Tier 4 + obere Stange;1;jumped on open top area z4;;;;1;;4;10;2;9;1;5;3;3;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;8;16.10.2020;13:19:13;90;8ss;Tier 1;1;;;;;3;;1;5;5;3;0;0;0;0;
Masha;cleaning;8;16.10.2020;13:19:26;90;8ss;Wintergarten;0;einstreu ecke rechts z1;1;;;3;;5;6;1;5;4;3;0;0;
Masha;cleaning;8;16.10.2020;13:21:03;90;8ss;N/A;Wintergarten;;;;399;;;;;;;;;;;
Masha;cleaning;8;16.10.2020;13:27:42;90;8ss;Tier 1;1;;;;;3;;1;8;4;4;5;3;0;0;
Masha;cleaning;8;16.10.2020;13:29:11;90;8ss;Wintergarten;1;;;;;3;;5;8;4;2;0;0;0;0;
Masha;cleaning;8;16.10.2020;13:47:26;90;8ss;Tier 1;1;;;;;3;;1;17;5;9;4;3;2;2;
Masha;cleaning;8;16.10.2020;13:56:26;90;8ss;Wintergarten;1;;;;;3;;5;5;0;0;0;0;0;0;
Masha;cleaning;8;16.10.2020;14:01:53;90;8ss;Tier 1;1;;;;;3;;1;19;5;11;2;3;4;2;
Masha;cleaning;8;16.10.2020;14:02:10;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;13;1;11;4;7;0;0;
Masha;cleaning;8;16.10.2020;14:02:47;90;8ss;Tier 2 (mini 8);1;;;;;3;;6;13;2;11;3;5;1;4;
Masha;cleaning;8;16.10.2020;14:02:57;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;8;3;5;1;2;0;0;
Masha;cleaning;8;16.10.2020;14:04:25;90;8ss;Tier 2 (mini 8);1;;;;;3;;6;13;2;11;3;7;1;3;
Masha;cleaning;8;16.10.2020;14:04:35;90;8ss;Tier 2 + untere Stange;1;;1;;;3;;2;9;6;5;3;2;0;0;
Masha;cleaning;8;16.10.2020;14:04:55;90;8ss;N/A;Tier 1;;;;25;;;;;;;;;;;
Masha;cleaning;8;16.10.2020;14:05:20;90;8ss;Wintergarten;1;;;;;3;;5;4;1;2;0;0;0;0;
Masha;cleaning;8;16.10.2020;14:14:11;90;8ss;Tier 1;1;;;;;3;;1;15;5;12;4;3;0;0;
Masha;cleaning;8;16.10.2020;14:19:16;90;8ss;Wintergarten;-1;Tail could still be seen in pothole for the majority of the time;;;;3;;5;4;0;0;0;0;0;0;
Masha;cleaning;8;16.10.2020;14:19:37;90;8ss;Tier 1;1;;;;;3;;1;9;4;3;5;3;0;0;
Masha;cleaning;8;16.10.2020;14:23:54;90;8ss;Wintergarten;-1;Tail could still be seen in pothole until 14:26:00, could have stayed in pothole the entire time;;;;3;;5;3;0;0;0;0;0;0;
Masha;cleaning;8;16.10.2020;14:28:33;90;8ss;Tier 1;1;;;;;3;;1;4;4;3;0;0;0;0;
Masha;cleaning;8;16.10.2020;14:31:41;90;8ss;Wintergarten;0;einstreu ecke rechts  AKB z1;;;;3;;5;5;1;3;4;3;0;0;
Masha;cleaning;8;16.10.2020;14:33:02;90;8ss;Tier 1;1;;;;;3;;1;5;5;4;4;2;0;0;
Masha;cleaning;8;16.10.2020;14:36:49;90;8ss;Wintergarten;0;;;;;3;;5;4;1;3;4;1;0;0;
Masha;cleaning;8;16.10.2020;14:36:54;90;8ss;Tier 1;1;;;;;3;;1;5;5;4;4;3;0;0;
Masha;cleaning;8;16.10.2020;14:37:40;90;8ss;Wintergarten;-1;Tail could still be seen in pothole until 14:39:10, could have stayed in pothole the entire time;;;;3;;5;4;0;0;0;0;0;0;
Masha;cleaning;8;16.10.2020;14:39:57;90;8ss;Tier 1;1;;;;;3;;1;4;5;3;4;2;0;0;
Masha;cleaning;8;16.10.2020;14:40:18;90;8ss;Wintergarten;0;einstreu ecke links  AKB z1;;;;3;;5;4;1;3;4;2;0;0;
Masha;cleaning;8;16.10.2020;14:40:28;90;8ss;Tier 1;1;;;;;3;;1;6;4;4;5;4;0;0;
Masha;cleaning;8;16.10.2020;14:41:27;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;15;1;13;4;6;5;2;
Masha;cleaning;8;16.10.2020;14:51:20;90;8ss;Tier 1;1;;;;;3;;1;17;2;12;4;7;0;0;
Masha;cleaning;8;16.10.2020;14:52:23;90;8ss;Wintergarten;1;;;;;3;;5;11;1;5;4;2;0;0;
Masha;cleaning;8;16.10.2020;15:10:18;90;8ss;Tier 1;1;;;;;3;;1;5;5;4;0;0;0;0;
Masha;cleaning;8;16.10.2020;15:24:30;90;8ss;Wintergarten;-1;Tail could still be seen in pothole until 15:24:55, could have stayed in pothole the entire time;;;;3;;5;3;0;0;0;0;0;0;
Masha;cleaning;8;16.10.2020;15:26:23;90;8ss;Tier 1;1;;;;;3;;1;4;5;3;4;3;0;0;
Masha;cleaning;8;16.10.2020;15:26:46;90;8ss;Wintergarten;0;einstreu ecke links  AKB z1;;;;3;;5;4;4;3;1;3;0;0;
Masha;cleaning;8;16.10.2020;15:27:45;90;8ss;Tier 1;1;;;;;3;;1;4;5;3;4;3;0;0;
Masha;cleaning;8;16.10.2020;15:27:57;90;8ss;Wintergarten;1;Tail could still be seen in pothole until 14:28:40;;;;3;;5;4;1;2;0;0;0;0;
Masha;cleaning;8;16.10.2020;15:33:15;90;8ss;Tier 1;1;;;;;3;;1;13;5;7;4;3;0;0;
Masha;cleaning;8;16.10.2020;15:33:41;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;13;1;11;4;6;0;0;
Masha;cleaning;8;16.10.2020;15:35:43;90;8ss;Tier 2 (mini 8);1;;;;;3;;6;9;2;6;3;5;1;2;
Masha;cleaning;8;16.10.2020;15:35:55;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;8;6;7;3;3;1;2;
Masha;cleaning;8;16.10.2020;15:36:14;90;8ss;Tier 2 (mini 8);1;;;;;3;;6;7;2;6;1;2;0;0;
Masha;cleaning;8;16.10.2020;15:36:29;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;9;6;7;1;3;0;0;
Masha;cleaning;8;16.10.2020;15:38:23;90;8ss;Tier 2 (mini 8);1;;;;;3;;6;8;2;6;3;3;1;2;
Masha;cleaning;8;16.10.2020;15:38:49;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;4;6;3;3;2;0;0;
Masha;cleaning;8;16.10.2020;15:41:59;90;8ss;Tier 2 (mini 8);1;;;;;3;;6;12;2;6;3;5;0;0;
Masha;cleaning;8;16.10.2020;15:42:42;90;8ss;Tier 2 + untere Stange;1;;;;;3;;2;11;6;8;3;4;0;0;
Masha;cleaning;8;16.10.2020;15:42:46;90;8ss;Tier 1;1;;;;;3;;1;16;2;11;6;8;4;6;
Masha;cleaning;8;16.10.2020;15:43:04;90;8ss;Wintergarten;-1;could have stayed in pothole;;;;3;;5;5;1;2;0;0;0;0;
